ID,Name,Sheltered,Ramps,Electric,Directional
PR4,BLK 406/411 PASIR RIS DRIVE 6,0,0,0,1
PR6,BLK 441/445 PASIR RIS DRIVE 6,0,0,0,1
PR7,BLK 446/455 PASIR RIS DRIVE 6,0,0,0,1
PR8,BLK 456/461 PASIR RIS DRIVE 4,0,0,0,1
PRM,BLK 33 PARK CRESCENT MSCP,1,1,0,1
Q16,BLK 45 AND 50 STIRLING ROAD,0,0,0,1
Q16,BLK 45 AND 50 STIRLING ROAD,0,0,0,1
Q16,BLK 45 AND 50 STIRLING ROAD,0,0,0,1
Q17,BLK 52 STIRLING ROAD,0,0,0,1
Q17,BLK 52 STIRLING ROAD,0,0,0,1
Q17,BLK 52 STIRLING ROAD,0,0,0,1
Q19,BLK 151 MEI LING STREET,0,0,0,1
Q19,BLK 151 MEI LING STREET,0,0,0,1
Q19,BLK 151 MEI LING STREET,0,0,0,1
Q41,BLK 80 STRATHMORE AVENUE,0,0,0,1
Q41,BLK 80 STRATHMORE AVENUE,0,0,0,1
Q41,BLK 80 STRATHMORE AVENUE,0,0,0,1
Q41,BLK 80 STRATHMORE AVENUE,0,0,0,1
Q65,BLK 115A COMMONWEALTH DRIVE,0,0,0,1
Q65,BLK 115A COMMONWEALTH DRIVE,0,0,0,1
Q65,BLK 115A COMMONWEALTH DRIVE,0,0,0,1
Q66,BLK 117 COMMONWEALTH DRIVE,0,0,0,1
Q66,BLK 117 COMMONWEALTH DRIVE,0,0,0,1
Q66,BLK 117 COMMONWEALTH DRIVE,0,0,0,1
Q67,BLK 116-118 COMMONWEALTH CRESCENT,0,0,0,1
Q67,BLK 116-118 COMMONWEALTH CRESCENT,0,0,0,1
Q67,BLK 116-118 COMMONWEALTH CRESCENT,0,0,0,1
Q68,BLK 110 COMMONWEALTH CRESCENT,0,0,0,1
Q68,BLK 110 COMMONWEALTH CRESCENT,0,0,0,1
Q68,BLK 110 COMMONWEALTH CRESCENT,0,0,0,1
Q70,BLK 99/102 COMMONWEALTH CRESCENT,0,0,0,1
Q70,BLK 99/102 COMMONWEALTH CRESCENT,0,0,0,1
Q70,BLK 99/102 COMMONWEALTH CRESCENT,0,0,0,1
Q73,BLK 91/92 COMMONWEALTH DRIVE,0,0,0,1
Q73,BLK 91/92 COMMONWEALTH DRIVE,0,0,0,1
Q73,BLK 91/92 COMMONWEALTH DRIVE,0,0,0,1
Q80,BLK 45/46/47 HOLLAND DRIVE,0,0,0,1
Q81,BLK 43 HOLLAND DRIVE,0,0,0,1
Q84,BLK 2/4/6/31/32 HOLLAND CLOSE,0,0,0,1
Q84,BLK 2/4/6/31/32 HOLLAND CLOSE,0,0,0,1
Q84,BLK 2/4/6/31/32 HOLLAND CLOSE,0,0,0,1
Q85,NORTH BUONA VISTA ROAD,0,0,0,1
Q86,BLK 148A MEI LING STREET,1,1,0,1
Q86,BLK 148A MEI LING STREET,1,1,0,1
Q86,BLK 148A MEI LING STREET,1,1,0,1
Q87,BLK 5A HOLLAND CLOSE,1,1,0,1
Q87,BLK 5A HOLLAND CLOSE,1,1,0,1
Q87,BLK 5A HOLLAND CLOSE,1,1,0,1
Q88,BLK 19A QUEENS CLOSE,1,1,0,1
Q88,BLK 19A QUEENS CLOSE,1,1,0,1
Q88,BLK 19A QUEENS CLOSE,1,1,0,1
Q89,BLK 7B COMMONWEALTH AVENUE,1,1,0,1
Q89,BLK 7B COMMONWEALTH AVENUE,1,1,0,1
Q89,BLK 7B COMMONWEALTH AVENUE,1,1,0,1
Q94,BLK 102 COMMONWEALTH CRESCENT,0,0,0,1
Q94,BLK 102 COMMONWEALTH CRESCENT,0,0,0,1
Q94,BLK 102 COMMONWEALTH CRESCENT,0,0,0,1
Q96,BLK 181-184 STIRLING ROAD,0,0,0,1
Q96,BLK 181-184 STIRLING ROAD,0,0,0,1
Q96,BLK 181-184 STIRLING ROAD,0,0,0,1
RC1,BLK 101/102 JALAN RAJAH,0,0,0,1
RC2,BLK 103/104 JALAN RAJAH,0,0,0,1
RC3,BLK 105/108 JALAN RAJAH,0,0,0,1
RCM,BLK 638 VEERASAMY ROAD,1,1,0,1
RHM,BLK 88A REDHILL CLOSE,1,1,0,1
RHS,BLK 75A/B REDHILL ROAD,0,0,0,1
RHS,BLK 75A/B REDHILL ROAD,0,0,0,1
RHS,BLK 75A/B REDHILL ROAD,0,0,0,1
SAM,BLK 60A STRATHMORE AVENUE,1,1,0,1
SB1,BLK 306B CANBERRA ROAD,1,1,0,1
SB2,BLK 316A SEMBAWANG VISTA,1,1,0,1
SB3,BLK 325A SEMBAWANG CRESCENT,1,1,0,1
SB4,BLK 313A SEMBAWANG DRIVE,1,1,0,1
SB5,BLK 322A SEMBAWANG CLOSE,1,1,0,1
SB6,BLK 306A CANBERRA ROAD,1,1,0,1
SB7,BLK 336A SEMBAWANG CRESCENT,1,1,0,1
SB8,BLK 330A SEMBAWANG CLOSE,1,1,0,1
SB9,BLK 335A SEMBAWANG CLOSE,1,1,0,1
SD1,BLK 40-44 SIMS DRIVE,0,0,0,1
SD2,BLK 45/50/51 SIMS DRIVE,0,0,0,1
SD3,BLK 46/47/48/49 SIMS PLACE,0,0,0,1
SD4,BLK 52 SIMS PLACE,0,0,0,1
SD5,BLK 53 SIMS PLACE,0,0,0,1
SD9,BLK 114 LORONG 3 GEYLANG,0,0,0,1
SDM,BLK 114A LORONG 3 GEYLANG MSCP,1,1,0,1
SE9,BLK 135/141 SERANGOON NORTH AVENUE 2,0,0,0,1
SE9,BLK 135/141 SERANGOON NORTH AVENUE 2,0,0,0,1
SE9,BLK 135/141 SERANGOON NORTH AVENUE 2,0,0,0,1
SE9,BLK 135/141 SERANGOON NORTH AVENUE 2,0,0,0,1
SG1,BLK 1/3/8 SAINT GEORGE ROAD,0,0,0,1
SG2,BLK 14/19 SAINT GEORGE RD,0,0,0,1
SG3,BLK 20/23 SAINT GEORGE ROAD,0,0,1,1
SG4,BLK 9/11 SAINT GEORGE ROAD,0,0,0,1
SH1,BLK 301-313 SHUNFU ROAD,0,0,0,1
SH2,BLK 320 SHUNFU ROAD,1,1,0,1
SI1,BLK 101/107 SIMEI STREET 1,0,0,0,1
SI2,BLK 108/119 SIMEI STREET 1,0,0,0,1
SI4,BLK 120/122 SIMEI STREET 1,0,0,0,1
SI6,BLK 132 SIMEI STREET 1,0,0,0,1
SI7,BLK 132 - 139 SIMEI STREET 1,0,0,0,1
SI8,BLK 138 SIMEI STREET 1,0,0,0,1
SI9,BLK 141/147 SIMEI STREET 2,0,0,0,1
SK1,BLK 133A RIVERVALE STREET,1,1,0,1
SK2,BLK 236A COMPASSVALE WALK,1,1,0,1
SK3,BLK 205D COMPASSVALE LANE,1,1,0,1
SK4,BLK 102A RIVERVALE WALK,1,1,0,1
SK5,BLK 124D RIVERVALE DRIVE,1,1,0,1
SK5,BLK 124D RIVERVALE DRIVE,1,1,0,1
SK5,BLK 124D RIVERVALE DRIVE,1,1,0,1
SK6,BLK 233A COMPASSVALE WALK,1,1,0,1
SK7,BLK 224E COMPASSVALE WALK,1,1,0,1
SK8,BLK 126A RIVERVALE STREET,1,1,0,1
SK9,BLK 146A RIVERVALE CRESCENT,1,1,0,1
SK9,BLK 146A RIVERVALE CRESCENT,1,1,0,1
SK9,BLK 146A RIVERVALE CRESCENT,1,1,0,1
SLS,BLK 4 SAGO LANE CAR PARK,0,0,0,1
SM1,BLK 22 SIN MING ROAD,0,0,0,1
SM3,BLK 25 SIN MING ROAD,0,0,0,1
SM9,BLK 24A SIN MING ROAD,1,1,0,1
SMM,BLK 53A STRATHMORE AVENUE,1,1,0,1
SMM,BLK 53A STRATHMORE AVENUE,1,1,0,1
SMM,BLK 53A STRATHMORE AVENUE,1,1,0,1
SPM,BLK 108 SPOTTISWOODE PARK MSCP,1,1,0,1
SPM,BLK 108 SPOTTISWOODE PARK MSCP,1,1,0,1
SPM,BLK 108 SPOTTISWOODE PARK MSCP,1,1,0,1
SPS,BLK 101/102 SPOTTISWOODE PARK CAR PARK,0,0,0,1
SPS,BLK 101/102 SPOTTISWOODE PARK CAR PARK,0,0,0,1
SPS,BLK 101/102 SPOTTISWOODE PARK CAR PARK,0,0,0,1
T11,BLK 149/151 TAMPINES STREET 12,0,0,0,1
T12,BLK 156/160 TAMPINES STREET 12,0,0,0,1
T13,BLK 161/166 TAMPINES STREET 12,0,0,0,1
T15,BLK 201A/201C TAMPINES STREET 21,0,0,0,1
T16,BLK 202/205 TAMPINES STREET 21,0,0,0,1
T17,BLK 201D/209/208A TAMPINES STREET 21,0,0,0,1
T18,BLK 201E TAMPINES STREET 21,0,0,0,1
T19,BLK 210/230 TAMPINES STREET 23,0,0,0,1
T20,BLK 231/238 TAMPINES STREET 21,0,0,0,1
T24,BLK 239/244 TAMPINES STREET 21,0,0,0,1
T25,BLK 245/248 TAMPINES STREET 21,0,0,0,1
T26,BLK 249/266 TAMPINES STREET 21,0,0,0,1
T27,BLK 251/253 TAMPINES STREET 21,0,0,0,1
T28,BLK 257/260 TAMPINES STREET 21,0,0,0,1
T29,BLK 255/264 TAMPINES STREET 21,0,0,0,1
T30,BLK 267/271 TAMPINES STREET 21,0,0,0,1
T31,BLK 268-270 TAMPINES STREET 21,0,0,0,1
T32,BLK 272-275 TAMPINES STREET 22,0,0,0,1
T34,BLK 283/286 TAMPINES STREET 22,0,0,0,1
T35,BLK 287/298/299A/299B TAMPINES STREET 22,0,0,0,1
T37,"BLK 801, 820, 897/898 TAMPINES AVENUE 4/STREET 81",0,0,0,1
T38,"BLK 902-916, 942-946 TAMPINES STREET 91",0,0,0,1
T39,BLK 921-941 TAMPINES STREET 91,0,0,0,1
T41,BLK 821/829 TAMPINES STREET 81,0,0,0,1
T42,BLK 824/827 TAMPINES STREET 81,0,0,0,1
T43,BLK 831/841 TAMPINES STREET 83,0,0,0,1
T44,BLK 830/840 TAMPINES STREET 82,0,0,0,1
T45,BLK 843/855 TAMPINES STREET 83,0,0,0,1
T46,BLK 842/856 TAMPINES STREET 82,0,0,0,1
T47,BLK 857/864 TAMPINES STREET 83/AVENUE 5,0,0,0,1
T48,BLK 865/874A TAMPINES STREET 83/84,0,0,0,1
T49,BLK 875/886A TAMPINES STREET 84 /AVENUE 8,0,0,0,1
T50,BLK 887-889 TAMPINES STREET 81/AVENUE 3,0,0,0,1
T51,BLK 894-896 TAMPINES STREET 81,0,0,0,1
T55,BLK 501/508 TAMPINES CENTRAL 1,0,0,0,1
T57,BLK 885A TAMPINES STREET 83,0,0,0,1
T58,BLK 872A TAMPINES STREET 86,0,0,0,1
T72,BLK 401/417 TAMPINES STREET 41,0,0,0,1
T73,BLK 418/424 TAMPINES STREET 41,0,0,0,1
T74,BLK 425/428 TAMPINES STREET 41,0,0,0,1
T75,BLK 429/432 TAMPINES STREET 41,0,0,0,1
T76,BLK 433/443 TAMPINES STREET 43,0,0,0,1
T77,BLK 472/484 TAMPINES STREET 43/44,0,0,0,1
T78,BLK 444/450 TAMPINES STREET 42,0,0,0,1
T79,BLK 451/460 TAMPINES STREET 42,0,0,0,1
T7A,BLK 136A TAMPINES STREET 11,1,1,0,1
T80,BLK 461/471 TAMPINES STREET 44,0,0,0,1
T81,BLK 485A/489C TAMPINES STREET 45/AVENUE 9,0,0,0,1
TB1,BLK 1/2/3/4/6 TELOK BLANGAH CRESCENT,0,0,0,1
TB1,BLK 1/2/3/4/6 TELOK BLANGAH CRESCENT,0,0,0,1
TB1,BLK 1/2/3/4/6 TELOK BLANGAH CRESCENT,0,0,0,1
TB2,BLK 8-10 TELOK BLANGAH CRESCENT,0,0,0,1
TB2,BLK 8-10 TELOK BLANGAH CRESCENT,0,0,0,1
TB2,BLK 8-10 TELOK BLANGAH CRESCENT,0,0,0,1
TB3,BLK 12/22 TELOK BLANGAH CRESCENT,0,0,0,1
TB3,BLK 12/22 TELOK BLANGAH CRESCENT,0,0,0,1
TB3,BLK 12/22 TELOK BLANGAH CRESCENT,0,0,0,1
TB6,BLK 27/33 TELOK BLANGAH WAY,0,0,0,1
TB6,BLK 27/33 TELOK BLANGAH WAY,0,0,0,1
TB6,BLK 27/33 TELOK BLANGAH WAY,0,0,0,1
TB7,BLK 29/32 TELOK BLANGAH RISE,0,0,0,1
TB7,BLK 29/32 TELOK BLANGAH RISE,0,0,0,1
TB7,BLK 29/32 TELOK BLANGAH RISE,0,0,0,1
TB8,BLK 30/31 TELOK BLANGAH RISE,0,0,0,1
TB8,BLK 30/31 TELOK BLANGAH RISE,0,0,0,1
TB8,BLK 30/31 TELOK BLANGAH RISE,0,0,0,1
TB9,BLK 32/35 TELOK BLANGAH RISE,0,0,0,1
TB9,BLK 32/35 TELOK BLANGAH RISE,0,0,0,1
TB9,BLK 32/35 TELOK BLANGAH RISE,0,0,0,1
TBL,BLK 90B TELOK BLANGAH STREET 31,0,0,0,1
TBL,BLK 90B TELOK BLANGAH STREET 31,0,0,0,1
TBL,BLK 90B TELOK BLANGAH STREET 31,0,0,0,1
TBL,BLK 90B TELOK BLANGAH STREET 31,0,0,0,1
TBM,BLK 48A TELOK BLANGAH DRIVE,1,1,0,1
TE1,BLK 115-117 JALAN BUKIT MERAH,0,0,0,1
TE1,BLK 115-117 JALAN BUKIT MERAH,0,0,0,1
TE1,BLK 115-117 JALAN BUKIT MERAH,0,0,0,1
TE2,BLK 105-107 JALAN BUKIT MERAH,0,0,0,1
TE2,BLK 105-107 JALAN BUKIT MERAH,0,0,0,1
TE2,BLK 105-107 JALAN BUKIT MERAH,0,0,0,1
TE2,BLK 105-107 JALAN BUKIT MERAH,0,0,0,1
TE3,BLK 108/110/112 JALAN BUKIT MERAH,0,0,0,1
TE3,BLK 108/110/112 JALAN BUKIT MERAH,0,0,0,1
TE3,BLK 108/110/112 JALAN BUKIT MERAH,0,0,0,1
TE3,BLK 108/110/112 JALAN BUKIT MERAH,0,0,0,1
TE4,BLK 132-138 JALAN BUKIT MERAH,0,0,0,1
TE4,BLK 132-138 JALAN BUKIT MERAH,0,0,0,1
TE4,BLK 132-138 JALAN BUKIT MERAH,0,0,0,1
TE4,BLK 132-138 JALAN BUKIT MERAH,0,0,0,1
TE9,BLK 61/69 SENG POH LANE,0,0,0,1
TG1,BLK 24 & 25 TEBAN GARDENS,0,0,0,1
TG2,BLK 49 TO 54 TEBAN GARDENS,0,0,0,1
TG3,BLK 30/31/46/48 TEBAN GARDENS,0,0,0,1
TG6,"BLK 32, 39/41 TEBAN GARDENS",0,0,0,1
TG7,BLK 33/38/43/45 TEBAN GARDENS,0,0,0,1
TH1,BLK 112 PLANTATION CRESCENT,1,1,0,1
TH3,BLK 123 & 129 TENGAH DRIVE/PLANTATION CRESCENT,1,1,0,1
THM,BLK 37B COMMONWEALTH DRIVE,1,1,0,1
THM,BLK 37B COMMONWEALTH DRIVE,1,1,0,1
THM,BLK 37B COMMONWEALTH DRIVE,1,1,0,1
TM3,BLK 496A TAMPINES STREET 43,1,1,0,1
TM4,BLK 494A TAMPINES STREET 43,1,1,0,1
TM5,BLK 492A TAMPINES STREET 45,1,1,0,1
TM6,BLK 307A TAMPINES STREET 32,1,1,0,1
TM7,BLK 311A TAMPINES STREET 33,1,1,0,1
TM8,BLK 316A TAMPINES STREET 33,1,1,0,1
TM9,BLK 330A TAMPINES STREET 32,1,1,0,1
TP2,BLK 85/A/B/C LORONG 4 TOA PAYOH,0,0,0,1
TP3,BLK 66/70/73 LORONG 4 TOA PAYOH,0,0,0,1
TP7,BLK 100/103-106 LORONG 1 TOA PAYOH,0,0,0,1
TP8,BLK 91-96/98/100 LORONG 3 TOA PAYOH,0,0,0,1
TPL,BLK 5/7 TANJONG PAGAR,0,0,0,1
TPM,BLK 1/6 TANJONG PAGAR MSCP,1,1,0,1
TR1,BLK 102/107 TOWNER ROAD,0,0,0,1
TRM,BLK 14A KAMPONG ARANG ROAD,1,1,0,1
TRM,BLK 14A KAMPONG ARANG ROAD,1,1,0,1
TRM,BLK 14A KAMPONG ARANG ROAD,1,1,0,1
TRS,BLK 14 KAMPONG ARANG ROAD,0,0,0,1
TW1,BLK 25/26 TECK WHYE LANE,0,0,0,1
TW2,BLK 15-20 TECK WHYE LANE,0,0,0,1
TW3,BLK 8/11 TECK WHYE LANE,0,0,0,1
TW4,BLK 1/7 TECK WHYE AVENUE,0,0,0,1
U10,BLK 178/184 BUKIT BATOK WEST AVENUE 8,0,0,0,1
U11,BLK 166 BUKIT BATOK WEST AVENUE 8,0,0,0,1
U11,BLK 166 BUKIT BATOK WEST AVENUE 8,0,0,0,1
U12,BLK 201/211 BUKIT BATOK STREET 21,0,0,0,1
U13,BLK 212/230 BUKIT BATOK STREET 21,0,0,0,1
U15,BLK 231/237 BUKIT BATOK EAST AVENUE 5,0,0,0,1
U17,BLK 242/253 BUKIT BATOK EAST AVENUE 2/5,0,0,0,1
U18,BLK 254/265 BUKIT BATOK EAST AVENUE 4,0,0,0,1
U19,BLK 266/284 BUKIT BATOK EAST AVENUE 3/4,0,0,0,1
U21,BLK 301/309 BUKIT BATOK STREET 31,0,0,0,1
U22,BLK 310/323 BUKIT BATOK STREET 32/33,0,0,0,1
U23,BLK 407-426 BUKIT BATOK WEST AVENUE 2/4,0,0,0,1
U24,BLK 324/336 BUKIT BATOK STREET 32/33,0,0,0,1
U25,BLK 337-353/355-356 BUKIT BATOK STREET 34,0,0,0,1
U26,BLK 354/357-370 BUKIT BATOK STREET 31,0,0,0,1
U27,BLK 371-373 BUKIT BATOK STREET 31,0,0,0,1
U28,BLK 374-376 BUKIT BATOK STREET 31,0,0,0,1
U29,BLK 376 BUKIT BATOK MSCP,1,1,0,1
U30,BLK 523-525 BUKIT BATOK STREET 52,0,0,0,1
U31,BLKS 526-534 BUKIT BATOK STREET 51,0,0,0,1
U32,BLKS 512-514 BUKIT BATOK STREET 52,0,0,0,1
U33,BLKS 535-542 BUKIT BATOK STREET 51/52,0,0,0,1
U34,BLKS 501-511 BUKIT BATOK STREET 52,0,0,0,1
U38,BLK 185/187 BUKIT BATOK WEST AVENUE 6,0,0,0,1
U39,BLK 631 BUKIT BATOK CENTRAL,1,1,0,1
U40,BLK 644A BUKIT BATOK CENTRAL,1,1,0,1
U41,BLK 632/644 BUKIT BATOK CENTRAL,0,0,0,1
U43,BLK 404A BUKIT BATOK WEST AVENUE 7,1,1,0,1
U45,BLK 285A BUKIT BATOK EAST AVENUE 3,1,1,0,1
U46,BLK 297 - 299 BUKIT BATOK ST 22 BUKIT BATOK STREET 22,0,0,0,1
U48,BLK 350 BUKIT BATOK STREET 32,0,0,0,1
U50,BLK 230A BUKIT BATOK ST 21 BUKIT BATOK STREET 21,0,0,0,1
U51,BLK 412A BUKIT BATOK WEST AVENUE 4,1,1,0,1
U52,BLK 194 BUKIT BATOK WEST AVENUE 6,1,1,0,1
U54,241A BUKIT BATOK EAST AVENUE 5,1,1,0,1
U55,BLK 445 BUKIT BATOK WEST AVENUE 8,1,1,0,1
U56,BLK 443 BUKIT BATOK WEST AVENUE 8,1,1,1,1
U57,BLK 293 BUKIT BATOK STREET 21,1,1,0,1
U58,BLK 448 BT BATOK WEST AVENUE 9,1,1,0,1
U60,BLK 451 BUKIT BATOK WEST AVENUE 6,1,1,0,1
U63,BLK 377A BUKIT BATOK STREET 31,1,1,0,1
U64,BLK 461 BUKIT BATOK WEST AVENUE 8,1,1,1,1
U65,BLK 439 BUKIT BATOK WEST AVENUE 8,1,1,0,1
U66,BLK 436 BUKIT BATOK WEST AVENUE 5,1,1,0,1
U67,BLK 432 BUKIT BATOK WEST AVENUE 8,1,1,1,1
U68,BLK 460 BUKIT BATOK WEST AVENUE 9,1,1,0,1
U69,BLK 467 BUKIT BATOK WEST AVENUE 9,1,1,0,1
U70,BLK 463 BUKIT BATOK STREET 41,1,1,1,1
U71,BLK 113C BUKIT BATOK WEST AVENUE 6,1,1,0,1
UA2,BLK 3 TO 5 UPPER ALJUNIED LANE,0,0,0,1
UA3,BLK 10/11/19 TO 21 JOO SENG ROAD,0,0,0,1
UA5,BLK 12 TO 18 JOO SENG ROAD,0,0,0,1
W10,BLK 4/5 MARSILING ROAD,0,0,0,1
W11,BLK 22/27 MARSILING DRIVE,0,0,0,1
W13,BLK 201/206 MARSILING DRIVE,0,0,0,1
W14,BLK 210/218 MARSILING CRESCENT,0,0,0,1
W17,BLK 101-113 WOODLANDS STREET 13,0,0,0,1
W18,BLK 114-133 MARSILING RISE,0,0,0,1
W19,BLK 134-143 MARSILING ROAD,0,0,0,1
W20,BLK 144-166 WOODLANDS STREET 13,0,0,0,1
W21,BLK 167-179 WOODLANDS STREET 13,0,0,0,1
W21,BLK 167-179 WOODLANDS STREET 13,0,0,0,1
W21,BLK 167-179 WOODLANDS STREET 13,0,0,0,1
W21,BLK 167-179 WOODLANDS STREET 13,0,0,0,1
W23,BLK 336-350 WOODLANDS STREET 32,0,0,0,1
W24,BLK 321-335 WOODLANDS STREET 32,0,0,0,1
W24,BLK 321-335 WOODLANDS STREET 32,0,0,0,1
W24,BLK 321-335 WOODLANDS STREET 32,0,0,0,1
W24,BLK 321-335 WOODLANDS STREET 32,0,0,0,1
W25,BLK 307-320 WOODLANDS AVENUE 1,0,0,0,1
W26,BLK 301/302 WOODLANDS STREET 31,0,0,0,1
W27,BLK 303 WOODLANDS STREET 31,0,0,0,1
W28,BLK 304/305 WOODLANDS STREET 31,0,0,0,1
W30,BLK 305 WOODLANDS STREET 31,1,1,0,1
W36,BLK 801-810 WOODLANDS STREET 81,0,0,0,1
W37,BLK 816-821 WOODLANDS STREET 82,0,0,0,1
W39,BLK 830-836 WOODLANDS STREET 83,0,0,0,1
W39,BLK 830-836 WOODLANDS STREET 83,0,0,0,1
W39,BLK 830-836 WOODLANDS STREET 83,0,0,0,1
W39,BLK 830-836 WOODLANDS STREET 83,0,0,0,1
W40,BLK 837-850 WOODLANDS STREET 82,0,0,0,1
W41,BLK 851-856 WOODLANDS STREET 83,0,0,0,1
W43,BLK 406A WOODLANDS STREET 41,1,1,0,1
W44,BLK 413A WOODLANDS STREET 41,1,1,0,1
W45,BLK 421A WOODLANDS STREET 41,1,1,0,1
W46,BLK 426A WOODLANDS STREET 41,1,1,0,1
W48,BLK 874A WOODLANDS STREET 81,1,1,0,1
W49,BLK 839A WOODLANDS STREET 82,1,1,0,1
W4L,BLK 21 MARSILING LANE,0,0,0,1
W4M,BLK 7A MARSILING DRIVE,1,1,0,1
W50,BLK 846A WOODLANDS AVENUE 4,1,1,0,1
W51,BLK 866A WOODLANDS STREET 83,1,1,0,1
W52,BLK 823A WOODLANDS STREET 82,1,1,0,1
W53,BLK 881A WOODLANDS STREET 82,1,1,0,1
W54,BLK 824A WOODLANDS STREET 81,1,1,0,1
W55,BLK 859A WOODLANDS STREET 83,1,1,0,1
W56,BLK 891C WOODLANDS DRIVE 50,1,1,0,1
W57,BLK 892C WOODLANDS DRIVE 50,1,1,0,1
W58,BLK 895D WOODLANDS DRIVE 50,1,1,0,1
W59,BLK 897D WOODLANDS DRIVE 50,1,1,0,1
W5M,BLK 13A MARSILING LANE,1,1,0,1
W61,BLK 358A WOODLANDS AVENUE 5,1,1,0,1
W64,BLK 605A WOODLANDS DRIVE 42,1,1,0,1
W65,BLK 701A WOODLANDS DRIVE 40,1,1,0,1
W66,BLK 709A WOODLANDS DRIVE 70,1,1,0,1
W67,BLK 714A WOODLANDS DRIVE 70,1,1,0,1
W68,BLK 718A WOODLANDS AVENUE 6,1,1,0,1
W69,BLK 721A WOODLANDS AVENUE 6,1,1,0,1
W70,BLK 739A WOODLANDS CIRCLE,1,1,0,1
W71,BLK 728A WOODLANDS CIRCLE,1,1,0,1
W72,BLK 792A WOODLANDS AVENUE 6,1,1,0,1
W73,BLK 796A WOODLANDS DRIVE 72,1,1,0,1
W74,BLK 737A WOODLANDS CIRCLE,1,1,0,1
W75,BLK 747A WOODLANDS CIRCLE,1,1,0,1
W76,BLK 748A WOODLANDS CIRCLE,1,1,0,1
W77,BLK 757A WOODLANDS AVENUE 4,1,1,0,1
W78,BLK 759A WOODLANDS AVENUE 6,1,1,0,1
W79,BLK 773A WOODLANDS DRIVE 60,1,1,0,1
W80,BLK 775A WOODLANDS CRESCENT,1,1,0,1
W81,BLK 786A WOODLANDS DRIVE 60,1,1,0,1
W82,BLK 787A WOODLANDS CRESCENT,1,1,0,1
W83,BLK 608A WOODLANDS RING ROAD,1,1,0,1
W84,BLK 614A WOODLANDS AVENUE 4,1,1,0,1
W85,BLK 622A WOODLANDS DRIVE 52,1,1,0,1
W86,BLK 644A WOODLANDS RING ROAD,1,1,1,1
W87,BLK 649A WOODLANDS RING ROAD,1,1,0,1
W88,BLK 656A WOODLANDS RING ROAD,1,1,0,1
W89,BLK 661A WOODLANDS RING ROAD,1,1,0,1
W8M,BLK 2A MARSILING DRIVE,1,1,0,1
W90,BLK 626A WOODLANDS DRIVE 52,1,1,0,1
W91,BLK 630A WOODLANDS RING ROAD,1,1,0,1
W92,BLK 633A WOODLANDS RING ROAD,1,1,0,1
W93,BLK 639A WOODLANDS RING ROAD,1,1,0,1
W94,BLK 678A WOODLANDS AVENUE 6,1,1,0,1
W95,BLK 788A WOODLANDS CRESCENT,1,1,0,1
W96,BLK 667A WOODLANDS RING ROAD,1,1,0,1
W98,BLK 681 WOODLANDS DRIVE 62,1,1,0,1
WCB,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,1,1,0,1
WCC,900 SOUTH WOODLANDS DR,1,1,0,1
WGL,BLK 781 TO 783 WOODLANDS AVENUE 9/CRESCENT/RISE,0,0,0,1
Y10,BLK 753/774 YISHUN STREET 72/AVENUE 3,0,0,0,1
Y11,BLK 717/730 YISHUN STREET 71,0,0,0,1
Y12,"BLK 165/167,170/175 YISHUN RING ROAD/AVENUE 7",0,0,0,1
Y13,"BLK 201/202, 207/212 YISHUN STREET 21",0,0,0,1
Y14,"BLK 203/206, 213/222 YISHUN STREET 21",0,0,0,1
Y15,BLK 227/235 YISHUN STREET 21,0,0,0,1
Y16,BLK 238/242 YISHUN RING ROAD,0,0,0,1
Y17,BLK 243/257 YISHUN RING ROAD/AVENUE 9,0,0,0,1
Y18,BLK 258/264 YISHUN STREET 22,0,0,0,1
Y19,BLK 265/289 YISHUN STREET 22/AVENUE 6,0,0,0,1
Y20,BLK 293/294 YISHUN STREET 22,0,0,0,1
Y21,BLK 290/292 YISHUN STREET 22,0,0,0,1
Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,0,0,0,1
Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,0,0,0,1
Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,0,0,0,1
Y23,BLK 775-794 YISHUN RING RD/AVENUE 2,0,0,0,1
Y24,BLK 795-799 YISHUN RING ROAD,0,0,0,1
Y24,BLK 795-799 YISHUN RING ROAD,0,0,0,1
Y24,BLK 795-799 YISHUN RING ROAD,0,0,0,1
Y24,BLK 795-799 YISHUN RING ROAD,0,0,0,1
Y25,BLK 800-812 YISHUN RING ROAD,0,0,0,1
Y26,BLK 816/820 YISHUN STREET 81,0,0,0,1
Y27,BLK 821/830 YISHUN STREET 81,0,0,0,1
Y28,BLK 832/841 YISHUN STREET 81,0,0,0,1
Y29,BLK 846 YISHUN RING ROAD,0,0,0,1
Y31,BLK 850/855 YISHUN STREET 81/RING ROAD,0,0,0,1
Y32,BLK 858/864 YISHUN AVENUE 4,0,0,0,1
Y33,BLK 602-605 YISHUN STREET 61,0,0,0,1
Y34,BLK 606-631 YISHUN STREET 61/RING ROAD,0,0,0,1
Y35,BLK 632/641 YISHUN STREET 61,0,0,0,1
Y36,BLK 642/643 YISHUN STREET 61,0,0,0,1
Y38,BLK 650/661 YISHUN AVENUE 4,0,0,0,1
